200555,24.20,61.70,1399,Light,0.44,-0.18,9.83,-0.08,0.03,-0.01,NOMINAL
201558,24.20,61.70,1391,Light,0.43,-0.17,9.81,-0.08,0.02,-0.01,NOMINAL
202567,24.20,61.50,1376,Light,0.43,-0.21,9.84,-0.09,0.02,-0.01,NOMINAL
203570,24.20,61.50,1363,Light,0.41,-0.22,9.83,-0.08,0.03,-0.01,NOMINAL
204579,24.20,61.70,1351,Light,0.40,-0.18,9.84,-0.08,0.03,-0.01,NOMINAL
205582,24.20,61.70,1331,Light,0.42,-0.18,9.81,-0.09,0.02,-0.01,NOMINAL
206591,24.20,61.50,1345,Light,0.42,-0.16,9.83,-0.08,0.02,-0.01,NOMINAL
207594,24.20,61.50,1344,Light,0.41,-0.19,9.81,-0.08,0.03,-0.01,NOMINAL
208603,24.10,61.50,1315,Light,0.40,-0.17,9.79,-0.08,0.03,-0.01,NOMINAL
209606,24.10,61.50,1317,Light,0.41,-0.18,9.83,-0.09,0.02,-0.01,NOMINAL
210615,24.10,61.60,1293,Light,0.40,-0.19,9.82,-0.08,0.02,-0.01,NOMINAL
211618,24.10,61.60,1300,Light,0.47,-0.18,9.80,-0.09,0.02,-0.01,NOMINAL
212627,24.10,61.70,1370,Light,0.42,-0.17,9.86,-0.09,0.02,-0.01,NOMINAL
213630,24.10,61.70,1383,Light,0.47,-0.21,9.83,-0.08,0.03,-0.01,NOMINAL
214639,24.20,61.60,1307,Light,0.42,-0.18,9.81,-0.08,0.02,-0.01,NOMINAL
215642,24.20,61.60,1280,Light,0.41,-0.19,9.84,-0.08,0.02,-0.01,NOMINAL
216651,24.10,61.60,1283,Light,0.43,-0.14,9.83,-0.08,0.03,-0.01,NOMINAL
217654,24.10,61.60,1264,Light,0.43,-0.19,9.83,-0.08,0.03,-0.01,NOMINAL
218663,24.10,61.60,1338,Light,0.42,-0.20,9.86,-0.08,0.02,-0.01,NOMINAL
219666,24.10,61.60,1338,Light,0.44,-0.21,9.81,-0.08,0.03,-0.01,NOMINAL
220675,24.10,61.80,1370,Light,0.41,-0.21,9.86,-0.08,0.02,-0.01,NOMINAL
